order_id,customer_id,order_date,region_id,store_id,order_status,shipping_method,shipping_cost,discount_amount,tax_amount,order_total
84606,4241,2025-12-31,1,2,Completed,Express,10.19,21.55,4.94,85.74
84607,3007,2024-04-28,6,12,Completed,Express,15.66,70.62,55.79,868.38
84608,10731,2024-02-12,8,20,Returned,Next-Day,31.25,3.56,6.99,138.14
84609,1785,2024-06-04,4,9,Completed,Standard,4.99,38.49,34.22,528.12
84610,4556,2025-07-02,2,4,Completed,Express,12.86,6.53,6.52,112.5
84611,14883,2025-05-17,2,4,Cancelled,Standard,4.88,0.0,11.68,183.48
84612,14843,2023-09-11,2,4,Completed,Economy,2.65,21.83,13.75,212.83
84613,12914,2025-01-01,6,13,Returned,Economy,3.18,10.54,4.18,67.08
84614,13101,2025-08-01,4,9,Completed,Standard,4.87,1.89,2.52,43.39
84615,9950,2025-07-22,3,5,Completed,Express,11.17,5.23,40.93,636.87
84616,1788,2025-03-02,3,6,Completed,Standard,4.09,0.0,3.32,54.78
84617,285,2024-05-28,8,18,Completed,Standard,6.85,17.04,3.58,61.53
84618,13674,2025-07-05,2,4,Completed,Express,10.28,0.0,71.95,1110.09
84619,9517,2024-03-04,3,5,Completed,Economy,2.69,52.13,47.48,728.45
84620,5455,2025-05-02,1,1,Completed,Standard,4.36,9.26,15.65,243.52
84621,10630,2025-08-16,3,8,Completed,Economy,2.59,0.0,17.36,267.99
84622,5916,2025-10-19,1,1,Completed,Standard,4.99,0.0,33.4,515.57
84623,1547,2025-10-19,7,16,Completed,Standard,5.69,0.34,24.78,384.5
84624,1876,2025-05-28,4,9,Completed,Express,11.57,15.31,9.65,159.01
84625,8051,2023-12-07,4,9,Completed,Standard,4.78,0.0,8.72,138.06
84626,394,2025-07-01,5,10,Completed,Economy,3.12,14.37,12.47,193.68
84627,8605,2024-08-07,2,4,Completed,Next-Day,19.77,8.25,5.2,99.22
84628,9065,2025-07-05,5,10,Completed,Economy,3.15,79.95,16.79,259.79
84629,8737,2025-07-03,7,17,Completed,Standard,6.02,0.0,7.38,118.88
84630,11120,2025-10-05,4,9,Completed,Express,13.22,0.0,2.27,47.95
84631,11563,2024-12-23,7,17,Completed,Express,17.06,0.0,3.59,71.93
84632,12934,2025-08-31,2,4,Completed,Standard,4.05,13.45,7.63,120.7
84633,13353,2025-12-06,6,14,Completed,Standard,6.3,61.57,49.0,755.33
84634,7717,2025-07-05,2,4,Completed,Economy,2.97,44.99,32.55,500.48
84635,14594,2025-02-06,1,2,Completed,Standard,4.37,10.03,13.34,208.26
84636,2405,2024-06-18,4,9,Completed,Express,11.43,0.56,2.14,44.07
84637,564,2023-07-16,5,11,Completed,Express,15.23,4.58,22.5,359.12
84638,10262,2025-08-31,3,7,Completed,Economy,2.26,0.0,3.68,58.54
84639,6788,2025-05-04,2,4,Cancelled,Express,11.75,42.83,17.08,272.89
84640,14693,2025-12-31,8,20,Completed,Standard,8.29,21.34,3.49,61.58
84641,7203,2025-04-19,3,7,Completed,Next-Day,16.29,100.12,29.19,462.46
84642,13064,2025-08-21,2,4,Completed,Express,13.01,32.63,6.85,117.75
84643,3654,2025-05-08,5,11,Completed,Next-Day,20.89,0.0,10.74,185.12
84644,1580,2024-01-04,6,12,Completed,Standard,5.81,42.79,17.41,272.0
84645,1719,2025-12-03,1,3,Returned,Express,11.1,90.09,77.03,1188.54
84646,2215,2025-02-20,3,7,Completed,Next-Day,20.57,13.74,23.21,375.41
84647,1843,2025-12-10,7,16,Completed,Economy,4.2,10.42,1.82,32.08
84648,12422,2025-11-06,5,10,Cancelled,Economy,3.12,21.07,12.15,188.83
84649,1639,2025-05-28,5,11,Cancelled,Express,12.86,88.61,45.64,710.52
84650,6409,2024-11-14,8,20,Completed,Standard,7.66,27.59,7.73,125.75
84651,3426,2025-01-24,1,1,Completed,Express,11.35,60.04,76.39,1179.06
84652,9005,2024-11-27,4,9,Completed,Next-Day,21.06,0.83,1.85,49.32
84653,3422,2024-04-26,8,19,Completed,Express,19.8,5.35,3.37,71.28
84654,3489,2025-09-21,6,13,Returned,Standard,5.99,0.0,39.64,611.96
84655,1645,2025-08-04,6,12,Completed,Standard,6.23,19.13,8.16,130.91
84656,10342,2025-12-03,2,4,Completed,Standard,5.16,0.86,1.14,22.59
84657,8420,2025-02-16,4,9,Completed,Next-Day,18.33,2.1,47.66,746.78
84658,14093,2025-02-23,8,18,Completed,Standard,7.32,10.69,40.7,629.4
84659,14778,2025-12-31,4,9,Completed,Express,13.15,2.36,1.49,35.92
84660,5982,2025-10-21,8,19,Completed,Standard,7.28,7.69,10.23,163.62
84661,10385,2025-10-28,2,4,Completed,Standard,5.44,98.66,49.49,761.98
84662,6363,2025-12-31,3,8,Completed,Economy,2.56,77.95,99.22,1519.24
84663,8373,2025-01-30,3,5,Completed,Standard,4.54,53.7,13.97,218.08
84664,3200,2024-06-11,2,4,Completed,Express,12.95,0.32,0.43,19.47
84665,13409,2025-01-06,6,13,Completed,Standard,6.25,64.76,27.15,421.2
84666,14060,2025-05-29,1,3,Completed,Express,9.56,0.0,32.26,502.65
84667,118,2025-03-17,4,9,Completed,Standard,4.78,5.01,6.67,106.67
84668,10111,2025-11-26,5,10,Completed,Next-Day,22.4,49.14,12.33,210.85
84669,10712,2025-03-05,8,20,Completed,Standard,7.27,9.96,23.62,368.26
84670,14820,2023-11-13,1,2,Completed,Express,12.79,34.51,7.25,123.56
84671,3154,2025-02-04,4,9,Completed,Next-Day,20.06,0.0,1.85,48.33
84672,7227,2025-01-21,4,9,Completed,Standard,5.36,1.53,2.04,36.52
84673,13595,2025-01-29,8,20,Completed,Standard,6.35,0.0,5.92,96.83
84674,8579,2025-08-19,8,18,Completed,Standard,7.58,10.2,20.63,322.98
84675,9646,2024-02-20,2,4,Returned,Express,12.59,0.0,3.54,66.76
84676,10223,2025-02-26,6,12,Completed,Standard,6.25,5.67,2.25,40.61
84677,300,2024-10-12,4,9,Completed,Standard,4.93,25.55,30.34,468.73
84678,11976,2025-05-13,5,10,Completed,Next-Day,16.1,23.83,43.73,684.53
84679,1472,2025-06-09,8,20,Completed,Standard,7.05,0.0,3.47,60.16
84680,1244,2025-08-11,1,1,Completed,Express,12.59,110.03,41.13,641.32
84681,9987,2025-08-07,1,3,Completed,Standard,4.46,11.77,8.41,133.01
84682,3833,2025-11-26,2,4,Completed,Standard,5.13,28.85,12.38,194.31
84683,270,2025-10-02,8,18,Completed,Standard,7.73,0.0,8.81,142.38
84684,7932,2025-04-11,4,9,Returned,Standard,4.86,41.5,31.91,492.65
84685,4591,2024-12-01,6,14,Completed,Express,17.26,6.8,1.9,46.35
84686,10864,2025-03-25,5,11,Completed,Economy,2.7,6.81,31.62,486.0
84687,5850,2024-11-28,1,2,Returned,Standard,4.8,121.79,59.64,916.4
84688,8542,2024-03-17,1,1,Completed,Next-Day,20.43,15.65,22.65,366.63
84689,2059,2024-11-25,2,4,Completed,Economy,2.85,0.0,5.31,83.96
84690,3683,2025-02-23,2,4,Pending,Standard,4.96,3.43,4.56,74.73
84691,10799,2025-10-02,4,9,Completed,Standard,5.07,9.09,12.09,189.93
84692,13137,2024-01-06,1,1,Completed,Express,12.25,1.81,1.14,29.65
84693,4153,2023-10-31,2,4,Completed,Next-Day,19.15,11.27,2.37,55.32
84694,1073,2025-09-10,1,2,Completed,Standard,4.7,13.6,3.81,62.89
84695,4060,2024-10-15,2,4,Completed,Standard,4.74,48.65,24.34,376.75
84696,6250,2025-11-28,4,9,Completed,Standard,4.12,2.24,0.89,17.73
84697,2642,2024-03-29,3,8,Completed,Economy,2.43,0.0,1.56,26.22
84698,4606,2024-09-26,3,7,Completed,Express,11.7,0.0,9.35,154.66
84699,6521,2025-11-29,4,9,Cancelled,Standard,4.78,119.6,25.12,388.69
84700,2202,2024-09-20,4,9,Completed,Express,12.62,21.49,19.6,312.23
84701,13618,2025-04-18,4,9,Completed,Express,11.52,0.0,13.75,221.72
84702,8695,2025-05-15,4,9,Completed,Economy,2.89,5.2,60.32,924.91
84703,3328,2025-11-28,8,19,Completed,Express,20.44,73.51,46.0,723.55
84704,3229,2025-12-31,4,9,Completed,Standard,5.26,1.51,2.01,35.92
84705,10026,2025-12-12,5,10,Completed,Express,12.6,59.06,9.96,164.81
84706,11428,2025-02-27,7,17,Completed,Standard,6.79,0.38,0.51,14.55
84707,12373,2025-12-23,3,6,Completed,Standard,4.14,0.0,5.87,93.89
84708,14003,2024-08-04,6,15,Completed,Standard,6.67,0.0,15.63,245.62
84709,10942,2025-12-18,8,18,Completed,Standard,7.32,3.44,0.96,22.05
84710,1787,2025-11-19,3,7,Completed,Express,11.26,0.0,6.2,105.98
84711,2078,2025-12-31,6,15,Completed,Express,17.42,0.0,16.56,270.56
84712,10189,2024-08-25,2,4,Returned,Economy,3.15,30.65,29.54,454.66
84713,1222,2023-11-18,3,7,Completed,Standard,4.33,17.94,8.88,140.07
84714,1001,2023-08-02,2,4,Completed,Standard,4.95,19.1,11.86,186.25
84715,9023,2024-11-21,3,8,Completed,Economy,2.69,34.78,29.1,447.5
84716,5883,2025-01-17,7,16,Completed,Standard,7.31,1.1,1.47,29.76
84717,13018,2025-05-11,2,4,Completed,Standard,4.87,2.58,3.03,51.24
84718,11778,2025-01-27,6,14,Completed,Express,15.18,15.78,6.26,110.84
84719,12567,2024-02-26,6,12,Completed,Express,18.1,0.0,5.23,98.11
84720,5089,2024-07-12,5,11,Completed,Standard,4.96,16.29,9.18,145.31
84721,12503,2025-10-15,6,12,Completed,Standard,6.59,0.0,2.34,42.34
84722,463,2024-09-09,1,3,Completed,Next-Day,18.37,22.72,5.08,96.09
84723,6343,2025-11-29,1,2,Completed,Standard,3.84,30.12,22.32,344.96
84724,5914,2025-03-24,7,17,Completed,Next-Day,24.44,43.95,47.5,750.48
84725,845,2025-09-24,7,17,Completed,Standard,6.65,0.0,2.22,40.55
84726,2742,2025-10-11,4,9,Completed,Standard,5.04,0.0,2.49,43.16
84727,701,2024-09-07,2,4,Completed,Next-Day,15.87,0.0,70.7,1096.61
84728,5494,2025-12-30,1,2,Completed,Next-Day,18.55,289.73,55.09,860.71
84729,13636,2024-01-30,2,4,Completed,Standard,4.89,12.35,7.78,123.86
84730,1192,2025-05-09,3,6,Completed,Standard,4.37,22.16,10.13,159.16
84731,12122,2025-07-22,1,3,Cancelled,Standard,4.73,25.77,6.64,106.19
84732,4248,2025-04-20,3,5,Returned,Standard,4.18,0.0,19.26,298.55
84733,3610,2025-02-27,1,2,Completed,Standard,4.31,25.77,4.21,68.65
84734,6573,2023-10-24,7,17,Completed,Next-Day,25.32,4.32,16.23,273.43
84735,1511,2024-01-29,1,3,Completed,Express,9.96,38.64,28.05,438.77
84736,9874,2025-07-27,6,13,Completed,Standard,5.51,8.13,2.28,40.3
84737,845,2025-10-19,7,17,Completed,Economy,3.65,2.02,2.68,44.66
84738,5654,2025-05-30,1,2,Completed,Standard,4.93,0.48,29.99,463.37
84739,11117,2025-08-30,5,11,Completed,Express,13.03,36.63,28.36,446.59
84740,11533,2023-10-10,2,4,Completed,Standard,5.0,24.98,60.1,923.71
84741,10223,2024-04-13,6,13,Completed,Standard,6.48,18.06,11.7,185.38
84742,9239,2024-08-27,3,8,Completed,Standard,4.16,13.81,16.25,252.6
84743,12226,2024-09-24,7,16,Completed,Standard,6.95,0.0,4.95,82.56
84744,2829,2024-09-28,1,1,Returned,Standard,4.7,7.16,16.16,251.65
84745,1461,2023-11-15,3,5,Completed,Next-Day,17.66,13.29,8.37,145.64
84746,3378,2025-10-11,3,8,Completed,Standard,3.51,2.6,7.34,115.77
84747,512,2025-12-17,1,3,Completed,,4.63,46.95,28.44,439.37
84748,9723,2025-12-31,7,16,Completed,Standard,7.09,1.48,33.86,524.7
84749,7531,2025-05-18,1,2,Completed,Express,10.78,0.0,19.81,313.63
84750,561,2025-01-04,4,9,Returned,Next-Day,18.69,22.28,24.86,398.64
84751,10807,2025-10-22,7,17,Completed,Next-Day,27.03,4.45,5.91,117.43
84752,13595,2025-01-19,8,19,Completed,Standard,6.54,5.67,3.57,61.11
84753,8619,2025-07-18,6,12,Completed,Standard,6.13,56.22,44.45,685.52
84754,2437,2025-05-20,2,4,Completed,Express,12.48,18.29,7.52,127.49
84755,7067,2025-05-19,8,19,Completed,Standard,6.88,0.0,0.91,20.8
84756,10454,2025-12-31,2,4,Completed,Next-Day,21.16,75.14,34.68,551.25
84757,8228,2025-04-08,2,4,Completed,Standard,4.55,0.53,0.7,15.31
84758,5578,2024-11-08,7,17,Returned,Standard,7.5,9.53,2.67,48.29
84759,1081,2025-12-12,1,2,Completed,Standard,4.74,49.86,9.98,157.32
84760,6909,2025-12-31,8,19,Completed,Express,18.12,5.94,2.82,61.16
84761,14836,2025-12-31,3,8,Completed,Standard,4.09,110.45,23.19,358.63
84762,7178,2025-07-19,1,3,Completed,Express,10.82,11.34,4.5,79.58
84763,1737,2024-12-07,7,16,Completed,Standard,6.38,54.3,43.82,676.19
84764,1385,2025-08-12,7,17,Completed,Economy,4.13,5.36,10.14,159.07
84765,9931,2025-08-13,4,9,Completed,Standard,4.86,0.0,10.58,166.64
84766,420,2025-02-03,4,9,Returned,Express,12.06,35.94,29.88,468.84
84767,9076,2025-12-31,3,8,Completed,Economy,2.35,0.0,20.64,317.89
84768,508,2025-05-28,2,4,Completed,Standard,4.7,5.2,10.4,163.62
84769,13344,2025-12-31,3,7,Completed,Standard,4.2,30.86,22.3,345.08
84770,2054,2025-02-17,3,5,Returned,Express,10.54,6.82,27.08,424.52
84771,13644,2025-05-10,4,9,Completed,Standard,4.87,21.27,12.18,191.06
84772,9117,2025-07-11,8,18,Completed,Express,17.39,13.7,2.88,61.39
84773,3325,2025-11-09,4,9,Completed,Economy,3.59,2.08,0.83,16.22
84774,3850,2024-08-02,8,19,Completed,Standard,6.46,28.49,58.84,905.92
84775,4324,2024-04-13,1,3,Completed,Standard,4.86,8.78,10.81,170.1
84776,5772,2023-11-13,6,15,Completed,Standard,6.65,20.19,24.47,380.65
84777,9005,2024-05-08,4,9,Completed,Standard,4.28,0.0,11.81,184.87
84778,5673,2023-12-12,7,17,Completed,Standard,6.1,9.08,12.08,190.75
84779,261,2024-04-24,2,4,Cancelled,Standard,4.45,20.93,23.93,370.17
84780,10759,2025-08-06,5,11,Returned,Standard,6.0,3.73,6.05,98.41
84781,14020,2025-12-31,4,9,Completed,Economy,2.82,6.54,1.37,23.79
84782,1931,2024-10-22,2,4,Completed,Standard,5.12,13.46,14.11,220.84
84783,265,2025-08-30,5,10,Completed,Next-Day,19.61,25.06,4.09,82.16
84784,2059,2024-12-11,2,4,Completed,Standard,5.13,44.73,7.31,116.8
84785,635,2025-06-01,3,5,Completed,Standard,4.39,4.09,2.57,43.74
84786,14373,2025-06-26,1,2,Completed,Economy,3.1,15.92,6.97,109.71
84787,923,2024-03-17,6,13,Completed,Standard,5.95,23.73,53.24,819.69
84788,5828,2025-03-04,2,4,Completed,Standard,4.42,9.61,11.13,174.49
84789,7966,2025-01-16,3,7,Completed,Standard,4.3,5.72,7.61,120.56
84790,1913,2025-01-22,1,2,Cancelled,Standard,4.32,5.41,4.64,75.27
84791,6953,2024-06-27,3,5,Completed,Economy,2.58,68.42,19.16,295.4
84792,3636,2025-05-08,2,4,Returned,Economy,2.72,3.6,4.79,75.89
84793,8496,2024-12-21,1,1,Completed,Express,11.72,64.03,13.45,217.25
84794,2984,2025-02-18,8,18,Completed,Standard,8.56,0.0,13.81,219.6
84795,6996,2025-12-31,4,9,Completed,Standard,4.66,173.11,71.05,1090.67
84796,1370,2025-09-30,3,5,Completed,Next-Day,19.02,3.04,6.5,118.38
84797,13290,2025-12-31,1,1,Completed,Standard,4.85,44.89,27.33,422.62
84798,9883,2025-11-08,7,17,Completed,Standard,6.54,194.9,35.15,543.82
84799,6142,2024-12-25,1,2,Completed,Express,12.16,1.07,1.42,33.87
84800,12364,2025-01-23,5,11,Returned,Standard,5.5,0.0,42.29,651.95
84801,1282,2025-05-28,4,9,Completed,Standard,5.43,0.0,7.35,117.75
84802,7682,2025-08-14,4,9,Completed,Next-Day,21.08,36.54,5.97,112.31
84803,9776,2025-12-31,4,9,Completed,Economy,3.17,11.17,3.13,51.0
84804,12653,2025-05-25,4,9,Completed,Standard,4.4,11.32,21.05,326.13
84805,9498,2024-11-08,6,15,Completed,Standard,6.43,35.53,31.14,482.48
84806,5029,2025-08-23,4,9,Completed,Standard,4.99,16.05,26.52,410.31
84807,1604,2025-07-04,8,19,Completed,Express,19.18,9.07,3.6,74.15
84808,8584,2025-12-25,7,17,Completed,Next-Day,29.56,95.14,35.84,577.33
84809,8203,2025-12-31,6,12,Completed,Express,16.83,12.14,6.7,119.28
84810,11653,2025-02-16,3,5,Completed,Express,12.28,1.99,2.64,52.65
84811,12939,2024-11-14,1,2,Cancelled,Express,11.84,17.97,5.82,100.77
84812,1518,2024-09-21,2,4,Completed,Economy,2.96,15.73,6.24,98.35
84813,8476,2025-09-08,5,10,Cancelled,Next-Day,21.04,21.55,8.55,151.69
84814,12254,2024-09-13,6,14,Returned,Standard,5.34,48.0,34.36,530.59
84815,12907,2024-07-05,3,7,Completed,Standard,3.81,1.74,5.69,90.84
84816,13197,2024-04-18,6,14,Completed,Express,13.05,0.0,22.68,359.73
84817,11653,2025-10-20,2,4,Completed,Standard,5.02,13.24,18.14,282.26
84818,9393,2025-06-14,4,9,Completed,Express,11.9,12.69,7.99,134.1
84819,3765,2025-05-15,3,7,Completed,Next-Day,15.53,21.9,20.39,327.23
84820,133,2024-04-10,5,10,Completed,Standard,5.08,8.4,15.76,246.02
84821,12014,2025-12-31,3,7,Completed,Express,11.36,4.02,5.35,93.13
84822,14897,2025-09-03,3,5,Returned,Economy,2.77,0.0,4.85,76.94
84823,11735,2025-11-26,1,3,Completed,Economy,2.52,4.22,12.01,186.05
84824,13955,2024-07-13,3,8,Cancelled,Express,10.29,39.94,25.15,394.68
84825,11232,2024-09-20,3,7,Completed,Express,10.87,0.0,19.08,302.47
84826,3352,2025-12-31,7,16,Completed,Standard,6.4,9.66,12.85,202.79
84827,13432,2025-12-31,1,1,Completed,Standard,4.6,66.3,12.41,194.24
84828,4473,2024-12-24,1,2,Completed,Standard,4.33,20.42,5.72,91.75
84829,465,2024-07-31,3,7,Completed,Standard,3.63,5.52,3.48,56.78
84830,3707,2025-09-08,6,13,Completed,Standard,5.89,0.0,7.17,115.51
84831,613,2025-06-18,2,4,Completed,Standard,4.43,12.16,1.99,34.78
84832,1452,2024-11-19,4,9,Completed,Standard,4.98,47.55,22.43,347.8
84833,14803,2024-10-05,8,19,Completed,Next-Day,30.25,0.0,0.57,38.97
84834,5019,2024-02-24,6,14,Completed,Standard,6.83,1.11,0.7,17.56
84835,9461,2025-03-19,2,4,Completed,Standard,4.65,0.0,0.95,19.21
84836,13557,2025-12-31,2,4,Completed,Next-Day,19.08,13.79,4.42,86.59
84837,4887,2025-03-28,5,11,Completed,Standard,4.91,37.04,18.03,280.47
84838,2669,2025-12-04,3,6,Cancelled,Standard,3.99,40.32,18.11,280.75
84839,13292,2025-01-17,3,5,Completed,Standard,4.77,92.32,51.3,788.92
84840,6230,2025-03-13,5,11,Completed,Economy,3.11,0.0,0.52,11.05
84841,6075,2023-08-12,3,5,Completed,Express,10.66,0.0,15.16,242.34
84842,14965,2025-06-06,2,4,Pending,Express,10.71,19.27,12.39,200.15
84843,9392,2025-07-29,5,10,Completed,Express,13.53,13.88,18.46,295.66
84844,3501,2025-05-09,1,1,Completed,Next-Day,18.2,28.86,8.08,141.71
84845,7416,2025-11-23,3,5,Completed,Standard,4.39,14.49,45.78,704.17
84846,6450,2024-03-26,8,18,Completed,Express,17.95,143.93,84.61,1311.31
84847,9574,2025-11-14,3,5,Completed,Express,10.18,32.25,21.32,336.04
84848,754,2025-09-22,5,11,Completed,Express,14.46,1.4,11.99,197.7
84849,9280,2025-06-04,4,9,Completed,Standard,4.87,37.38,17.45,271.61
84850,845,2025-10-13,7,16,Completed,Express,15.64,37.02,17.78,287.39
84851,6735,2024-10-20,5,11,Completed,Standard,5.44,0.0,1.52,28.71
84852,2753,2025-07-23,4,9,Completed,Express,13.07,1.99,6.84,117.62
84853,5992,2025-05-13,5,11,Completed,Express,13.68,0.0,1.72,40.0
84854,14985,2025-03-04,8,20,Completed,Express,18.35,70.36,100.88,1560.42
84855,12903,2025-12-15,6,12,Completed,Economy,3.32,4.12,17.56,271.72
84856,7145,2024-10-21,4,9,Completed,Express,11.77,0.0,1.74,38.36
84857,13987,2025-11-01,7,16,Completed,Standard,6.95,5.69,6.5,106.36
84858,5537,2025-12-31,4,9,Completed,Standard,5.27,133.08,25.63,397.06
84859,5028,2025-12-10,1,2,Completed,Standard,4.93,8.07,4.95,80.54
84860,3427,2025-11-22,4,9,Returned,Standard,4.17,35.24,14.33,223.26
84861,11093,2025-10-04,4,9,Completed,Express,12.98,0.0,6.86,117.84
84862,13567,2025-01-16,1,2,Completed,Standard,5.1,0.0,4.59,75.23
84863,6384,2024-11-29,4,9,Completed,Standard,4.86,5.24,8.87,140.51
84864,5785,2025-06-19,7,17,Completed,Express,17.38,22.05,6.79,121.23
84865,8922,2025-09-10,4,9,Completed,Standard,4.94,0.0,0.73,16.03
84866,11757,2025-07-20,5,10,Completed,Standard,5.56,0.0,7.27,116.66
84867,7265,2024-01-05,3,8,Completed,Standard,3.81,48.54,64.56,990.69
84868,1225,2025-12-10,2,4,Completed,Economy,2.6,19.67,41.55,637.66
84869,10867,2025-11-28,1,2,Completed,Standard,4.1,145.24,41.52,638.71
84870,10129,2025-12-31,3,8,Completed,Standard,4.26,30.33,34.37,529.57
84871,9896,2025-10-02,1,1,Completed,Standard,4.55,4.27,11.75,184.12
84872,3449,2025-01-22,2,4,Completed,Next-Day,19.4,0.0,2.11,51.68
84873,4069,2024-05-27,1,1,Returned,Standard,4.86,0.0,27.01,417.74
84874,6838,2025-12-31,4,9,Completed,Standard,4.66,12.81,2.87,48.6
84875,5507,2024-03-07,4,9,Completed,Standard,5.03,9.3,15.57,243.07
84876,12166,2023-05-07,1,3,Completed,Standard,4.43,0.0,19.37,300.58
84877,7572,2025-11-20,2,4,Completed,Standard,5.0,132.32,54.96,845.15
84878,10862,2023-08-14,4,9,Cancelled,Standard,5.34,9.0,3.57,59.93
84879,12545,2025-12-31,7,17,Completed,Express,18.06,13.45,8.07,141.44
84880,4458,2025-06-09,1,1,Completed,Express,13.01,49.07,22.02,349.61
84881,10379,2025-06-01,3,5,Completed,Express,10.48,13.31,10.18,166.05
84882,12905,2025-09-10,1,1,Completed,Standard,4.32,1.67,3.26,54.21
84883,6072,2024-01-27,3,7,Completed,Express,12.41,6.46,4.07,74.58
84884,12963,2025-01-29,1,2,Completed,Standard,5.38,2.31,3.07,52.32
84885,13905,2024-08-23,6,13,Cancelled,Express,17.5,0.0,42.59,668.51
84886,13505,2024-03-10,5,10,Completed,Standard,5.68,0.0,4.43,73.45
84887,6547,2025-05-11,4,9,Completed,Next-Day,20.39,61.66,31.55,502.62
84888,1382,2025-11-26,6,14,Completed,Standard,6.87,68.25,20.91,326.47
84889,11324,2025-01-12,2,4,Completed,Express,11.69,0.0,22.64,357.82
84890,13965,2025-07-09,6,14,Completed,Express,14.88,0.55,40.54,634.53
84891,5806,2025-01-08,1,3,Completed,Express,10.1,11.56,20.19,318.75
84892,3861,2025-01-28,4,9,Completed,Standard,5.16,11.65,3.26,55.03
84893,9559,2024-10-06,6,15,Completed,Standard,6.02,53.29,42.52,655.95
84894,10992,2025-05-11,2,4,Completed,Standard,4.64,13.6,5.39,87.07
84895,12631,2024-11-05,7,17,Completed,Standard,6.61,6.55,2.76,48.79
84896,3259,2025-07-13,1,3,Completed,Next-Day,17.24,17.2,15.55,254.96
84897,6830,2024-10-18,3,6,Completed,Standard,4.16,18.65,33.45,515.5
84898,8211,2025-05-06,6,13,Completed,Standard,5.68,46.88,29.54,457.17
84899,11858,2025-10-26,5,11,Completed,Express,15.85,4.58,7.66,132.91
84900,106,2025-06-14,2,4,Completed,Economy,3.02,39.09,19.71,304.35
84901,3410,2025-01-02,6,12,Completed,Next-Day,24.68,1.28,1.71,50.81
84902,12889,2024-04-12,6,15,Completed,Standard,5.79,0.83,28.38,439.67
84903,8118,2025-02-10,3,5,Completed,Standard,4.99,5.04,1.06,21.15
84904,6354,2025-09-06,8,18,Completed,Standard,7.82,2.9,3.86,66.76
84905,5582,2025-08-02,6,13,Completed,Standard,5.92,13.64,5.41,88.63
84906,5823,2025-05-13,6,14,Cancelled,Standard,5.76,3.23,8.91,141.98
84907,3746,2025-12-12,2,4,Completed,Next-Day,20.84,2.91,1.16,38.5
84908,300,2024-08-30,4,9,Completed,Standard,5.36,0.0,7.63,122.02
84909,14176,2024-06-24,7,17,Completed,Express,18.51,43.23,29.13,463.79
84910,4016,2025-12-31,1,1,Completed,Standard,4.18,1.28,1.7,30.22
84911,1480,2024-12-27,8,20,Completed,Standard,7.83,6.38,9.54,153.61
84912,6643,2024-05-06,1,2,Completed,Standard,3.77,33.12,20.87,322.75
84913,10129,2025-12-31,3,5,Completed,Express,12.02,0.0,15.9,255.1
84914,3263,2025-09-19,3,8,Completed,Express,11.58,5.18,3.26,61.44
84915,3100,2025-07-24,2,4,Completed,Express,11.51,3.24,15.6,249.95
84916,12004,2025-12-31,1,1,Completed,Standard,5.06,4.0,4.0,66.23
84917,3189,2025-12-31,2,4,Completed,Standard,4.8,71.57,16.52,257.3
84918,13856,2025-08-15,4,9,Completed,Standard,5.2,0.0,4.36,71.89
84919,5954,2025-07-30,1,1,Completed,Express,11.69,2.68,1.68,37.44
84920,14885,2024-06-27,1,2,Completed,Standard,4.75,10.91,14.51,226.51
84921,300,2024-10-14,4,9,Completed,Standard,4.99,0.0,8.84,140.05
84922,175,2025-11-29,2,4,Completed,Express,11.14,10.74,11.71,190.17
84923,4905,2025-11-05,6,14,Completed,Economy,3.89,9.29,2.6,43.64
84924,11933,2025-02-25,3,7,Completed,Standard,4.0,0.0,9.34,146.79
84925,11761,2024-03-30,1,3,Completed,Standard,4.15,0.0,4.49,72.78
84926,12958,2023-11-22,1,2,Completed,Standard,4.06,8.36,5.26,84.51
84927,8502,2025-09-06,6,13,Completed,Standard,5.75,3.76,5.0,82.17
84928,1427,2025-01-19,7,17,Completed,Standard,6.08,7.24,2.71,47.51
84929,6410,2024-12-21,3,5,Completed,Economy,2.58,120.56,41.65,639.24
84930,10818,2024-08-31,8,19,Completed,Express,19.27,0.0,11.7,198.13
84931,10869,2025-05-19,4,9,Completed,Standard,4.56,0.53,7.77,123.3
84932,3589,2025-04-13,4,9,Completed,Standard,5.14,0.57,5.81,93.98
84933,1738,2025-11-29,8,19,Completed,Standard,6.38,26.24,7.31,118.06
84934,6810,2025-12-31,4,9,Completed,Standard,5.28,20.16,26.81,415.1
84935,4348,2023-08-02,8,18,Completed,Next-Day,30.08,5.41,7.19,140.04
84936,3077,2024-06-22,4,9,Completed,Express,12.88,7.08,11.88,194.45
84937,13498,2025-12-07,5,10,Completed,Next-Day,22.78,85.14,23.14,376.55
84938,3150,2025-12-04,1,3,Completed,Express,12.2,27.89,5.86,101.74
84939,2037,2025-12-31,2,4,Completed,Economy,2.69,28.41,16.74,258.62
84940,1195,2025-12-12,5,10,Completed,Standard,4.92,66.67,15.12,235.97
84941,10647,2025-03-16,2,4,Completed,Express,12.37,2.25,3.0,58.2
84942,11764,2025-09-10,2,4,Completed,Standard,5.48,37.81,43.95,677.26
84943,13086,2025-12-22,2,4,Completed,Next-Day,20.42,31.31,19.73,321.98
84944,11082,2024-10-31,4,9,Completed,Standard,5.91,11.33,51.21,788.76
84945,12590,2024-11-18,8,18,Completed,Express,17.76,49.26,49.37,772.41
