return_id,order_id,return_date,return_reason,refund_amount
11805,94867,2025-06-06,Customer Changed Mind,172.65
11806,94870,2025-04-30,Size Issue,149.3
11807,94874,2024-11-29,Damaged,838.68
11808,94881,2025-07-11,Late Delivery,74.01
11809,94902,2024-09-14,Wrong Item,93.58
11810,94908,2025-12-30,Size Issue,467.86
11811,94914,2025-12-30,Size Issue,228.58
11812,94923,2025-01-04,Poor Quality,502.02
11813,94925,2025-10-26,Wrong Item,39.53
11814,94929,2025-10-11,Size Issue,238.34
11815,94939,2025-10-29,Poor Quality,73.65
11816,94956,2025-02-17,Late Delivery,95.31
11817,94959,2023-11-02,Late Delivery,303.0
11818,94967,2024-01-08,Late Delivery,104.35
11819,94971,2025-11-17,Damaged,34.35
11820,94986,2025-05-10,Damaged,339.17
11821,94989,2025-11-17,Poor Quality,568.4
11822,94993,2024-08-10,Damaged,46.65
11823,95004,2025-02-24,Size Issue,105.86
11824,95012,2025-10-26,Customer Changed Mind,163.6
11825,95015,2025-03-29,Size Issue,317.91
11826,95018,2025-08-23,Damaged,169.84
11827,95026,2024-07-29,Late Delivery,113.44
11828,95031,2026-01-24,Poor Quality,433.76
11829,95039,2024-07-22,Customer Changed Mind,555.45
11830,95050,2025-04-18,Poor Quality,83.59
11831,95054,2025-02-03,Size Issue,512.86
11832,95061,2024-10-22,Size Issue,114.59
11833,95099,2025-01-10,Customer Changed Mind,55.73
11834,95106,2025-01-22,Customer Changed Mind,177.19
11835,95114,2026-01-18,Size Issue,53.74
11836,95122,2025-12-08,Size Issue,148.68
11837,95144,2024-11-21,Late Delivery,547.67
11838,95165,2023-05-16,Poor Quality,200.71
11839,95169,2023-07-01,Customer Changed Mind,92.05
11840,95170,2024-04-15,Poor Quality,27.07
11841,95181,2023-09-07,Wrong Item,163.54
11842,95184,2024-11-19,Size Issue,38.32
11843,95214,2025-02-24,Size Issue,92.36
11844,95223,2026-01-04,Wrong Item,348.35
11845,95235,2024-10-19,Wrong Item,152.62
11846,95252,2024-12-21,Late Delivery,209.16
11847,95256,2025-12-06,Wrong Item,175.64
11848,95305,2025-12-27,Damaged,991.14
11849,95308,2025-03-15,Poor Quality,526.94
11850,95309,2024-11-19,Wrong Item,256.21
11851,95323,2025-10-01,Customer Changed Mind,42.82
11852,95330,2024-03-04,Customer Changed Mind,350.98
11853,95331,2025-12-30,Customer Changed Mind,47.39
11854,95341,2026-01-10,Poor Quality,907.14
11855,95345,2023-12-06,Poor Quality,596.62
11856,95347,2025-08-31,Wrong Item,159.74
11857,95356,2024-01-07,Wrong Item,42.8
11858,95372,2025-06-26,Poor Quality,94.92
11859,95378,2026-01-07,Late Delivery,225.07
11860,95379,2025-04-24,Late Delivery,1026.49
11861,95384,2026-01-10,Poor Quality,317.28
11862,95412,2025-11-30,Poor Quality,608.25
11863,95414,2024-07-01,Size Issue,475.6
11864,95427,2026-01-28,Customer Changed Mind,466.11
11865,95433,2024-07-13,Wrong Item,213.79
11866,95437,2024-11-05,Poor Quality,275.94
11867,95456,2024-05-05,Late Delivery,315.3
11868,95457,2025-12-30,Poor Quality,109.06
11869,95467,2023-03-03,Damaged,217.08
11870,95469,2024-08-24,Poor Quality,35.45
11871,95479,2024-09-05,Size Issue,429.81
11872,95487,2026-01-01,Wrong Item,195.16
11873,95505,2025-10-10,Size Issue,177.11
11874,95516,2024-11-10,Customer Changed Mind,161.11
11875,95517,2023-09-06,Poor Quality,56.72
11876,95558,2024-05-15,Wrong Item,234.96
11877,95560,2024-09-24,Late Delivery,117.51
11878,95561,2025-08-14,Damaged,318.17
11879,95571,2025-05-22,Customer Changed Mind,212.53
11880,95578,2025-09-02,Poor Quality,118.43
11881,95580,2025-04-29,Damaged,382.06
11882,95586,2026-01-04,Size Issue,73.02
11883,95605,2025-03-26,Size Issue,288.66
11884,95615,2025-08-21,Size Issue,201.67
11885,95619,2025-10-19,Late Delivery,57.44
11886,95628,2025-11-08,Late Delivery,116.92
11887,95638,2025-08-30,Size Issue,219.27
11888,95641,2025-05-14,Damaged,181.35
11889,95651,2025-08-01,Damaged,29.51
11890,95658,2026-01-18,Size Issue,72.9
11891,95669,2026-01-10,Damaged,46.36
11892,95671,2024-02-21,Wrong Item,127.92
11893,95674,2025-01-18,Customer Changed Mind,96.53
11894,95685,2025-03-25,wrong item,196.81
11895,95696,2024-12-27,Damaged,198.21
11896,95699,2025-06-27,Size Issue,14.02
11897,95706,2025-09-06,Size Issue,296.15
11898,95715,2024-09-14,Wrong Item,737.42
11899,95733,2025-12-29,Poor Quality,227.57
11900,95746,2024-08-24,Wrong Item,325.61
11901,95751,2025-03-28,Wrong Item,82.18
11902,95758,2025-01-28,Damaged,109.62
11903,95760,2025-03-09,Late Delivery,73.35
11904,95770,2024-11-21,Size Issue,223.44
11905,95785,2025-05-24,Size Issue,600.68
11906,95787,2025-09-08,Size Issue,162.24
11907,95791,2024-07-06,Customer Changed Mind,89.47
11908,95796,2025-07-18,Customer Changed Mind,73.7
11909,95811,2025-11-08,Size Issue,685.62
11910,95816,2025-10-24,Poor Quality,503.06
11911,95817,2026-01-27,Customer Changed Mind,109.92
11912,95838,2025-03-10,Customer Changed Mind,146.18
11913,95850,2025-01-07,Size Issue,200.72
11914,95853,2025-11-17,Customer Changed Mind,52.06
11915,95854,2026-01-01,Damaged,377.91
11916,95855,2025-10-02,Poor Quality,64.42
11917,95874,2025-03-09,Late Delivery,108.47
11918,95888,2025-12-23,Damaged,272.92
11919,95895,2025-11-28,Damaged,385.79
11920,95912,2026-01-04,Size Issue,646.54
11921,95915,2024-11-08,Damaged,387.87
11922,95926,2025-07-11,Poor Quality,304.16
11923,95945,2025-07-25,Damaged,370.89
11924,95949,2025-11-25,Wrong Item,385.5
11925,95961,2023-09-04,Size Issue,74.46
11926,95962,2024-05-20,Late Delivery,225.03
11927,95970,2025-04-26,Wrong Item,239.3
11928,95977,2024-12-28,Poor Quality,70.73
11929,95986,2026-01-12,Damaged,583.64
11930,95996,2025-11-22,Damaged,798.3
11931,96000,2025-06-15,Wrong Item,80.21
11932,96007,2024-11-08,Poor Quality,66.75
11933,96013,2024-08-22,Customer Changed Mind,91.36
11934,96021,2025-11-16,Late Delivery,204.71
11935,96029,2025-10-11,damaged,130.43
11936,96038,2023-12-18,Size Issue,91.47
11937,96040,2024-03-03,Late Delivery,57.24
11938,96042,2026-01-08,Late Delivery,66.39
11939,96054,2025-09-11,Wrong Item,62.33
11940,96064,2025-11-23,Size Issue,71.59
11941,96067,2025-01-22,Size Issue,67.9
11942,96078,2024-11-30,Wrong Item,64.76
11943,96096,2024-11-10,Customer Changed Mind,121.79
11944,96102,2026-01-13,Size Issue,158.22
11945,96106,2025-01-28,Customer Changed Mind,141.32
11946,96124,2025-03-05,Customer Changed Mind,396.58
11947,96125,2024-10-26,Size Issue,52.96
11948,96128,2024-11-11,Customer Changed Mind,83.95
11949,96131,2024-12-10,Late Delivery,99.84
11950,96141,2026-01-04,Customer Changed Mind,31.45
11951,96152,2026-01-03,Size Issue,73.28
11952,96154,2026-01-07,Size Issue,13.84
11953,96182,2025-05-03,Poor Quality,202.85
11954,96184,2026-01-09,Poor Quality,736.23
11955,96186,2025-10-05,Damaged,345.91
11956,96202,2024-08-15,Size Issue,58.76
11957,96217,2025-10-16,Late Delivery,359.2
11958,96221,2024-09-24,Poor Quality,150.95
11959,96226,2024-12-18,Customer Changed Mind,247.86
11960,96235,2025-12-10,Size Issue,110.64
11961,96256,2025-07-05,Wrong Item,306.54
11962,96270,2023-12-29,Poor Quality,162.73
11963,96272,2025-01-12,Late Delivery,150.7
11964,96274,2024-06-11,Customer Changed Mind,70.38
11965,96275,2025-07-18,Poor Quality,102.2
11966,96279,2025-05-10,Late Delivery,362.35
11967,96285,2024-04-20,Damaged,461.02
11968,96325,2024-09-17,Size Issue,291.84
11969,96326,2024-10-06,Damaged,72.55
11970,96330,2025-11-21,Size Issue,133.54
11971,96342,2026-01-28,Customer Changed Mind,56.88
11972,96347,2025-07-11,Wrong Item,109.83
11973,96349,2023-12-03,Wrong Item,96.73
11974,96350,2025-11-26,Size Issue,71.77
11975,96363,2026-01-11,Size Issue,194.41
11976,96371,2026-01-02,Size Issue,456.94
11977,96389,2025-05-01,Poor Quality,90.03
11978,96400,2025-12-26,Wrong Item,308.87
11979,96401,2023-06-07,Damaged,516.36
11980,96406,2025-02-08,Late Delivery,102.84
11981,96414,2025-04-25,Wrong Item,112.08
11982,96416,2024-05-25,Customer Changed Mind,55.18
11983,96430,2025-03-19,Wrong Item,229.54
11984,96436,2025-11-01,Customer Changed Mind,71.92
11985,96439,2025-01-06,Poor Quality,140.74
11986,96443,2025-07-23,Customer Changed Mind,181.94
11987,96451,2025-11-23,Damaged,150.67
11988,96470,2024-12-18,Customer Changed Mind,214.76
11989,96485,2026-01-06,Damaged,410.17
11990,96494,2025-11-04,Size Issue,65.6
11991,96499,2025-02-20,Size Issue,151.1
11992,96535,2025-07-01,Wrong Item,281.36
11993,96540,2025-11-21,Size Issue,388.99
11994,96551,2024-04-23,Customer Changed Mind,113.96
11995,96563,2024-05-30,poor quality,32.57
11996,96568,2025-01-15,Size Issue,40.61
11997,96570,2024-11-25,Wrong Item,109.78
11998,96571,2025-09-14,Damaged,60.65
11999,96573,2023-11-23,Damaged,176.79
12000,96585,2025-04-23,Size Issue,237.32
12001,96591,2025-06-11,Wrong Item,16.87
12002,96593,2024-10-18,Size Issue,229.7
12003,96594,2025-06-28,Damaged,280.84
12004,96606,2025-10-27,Late Delivery,343.69
12005,96608,2025-12-10,Late Delivery,390.27
12006,96617,2024-06-08,Late Delivery,171.35
12007,96619,2025-10-07,Damaged,27.51
12008,96635,2025-08-27,Customer Changed Mind,24.35
12009,96645,2024-11-04,Poor Quality,22.25
12010,96673,2024-04-15,late delivery,101.6
12011,96678,2025-03-23,Poor Quality,150.23
12012,96687,2024-02-28,Size Issue,69.05
12013,96690,2026-01-18,Size Issue,1001.79
12014,96695,2025-08-19,Size Issue,387.01
12015,96711,2024-12-28,Customer Changed Mind,161.37
12016,96714,2025-06-21,Poor Quality,26.43
12017,96730,2023-12-09,Late Delivery,319.94
12018,96733,2025-11-15,Customer Changed Mind,63.94
12019,96735,2025-05-28,Customer Changed Mind,55.82
12020,96739,2026-01-10,Customer Changed Mind,100.18
12021,96752,2026-01-11,Damaged,142.04
12022,96754,2025-05-03,Wrong Item,128.64
12023,96764,2025-11-30,Poor Quality,582.88
12024,96768,2025-01-03,Damaged,177.75
12025,96772,2024-05-28,Wrong Item,315.38
12026,96785,2025-09-14,Customer Changed Mind,496.51
12027,96790,2025-04-18,Poor Quality,26.31
12028,96792,2026-01-22,Poor Quality,107.16
12029,96816,2025-12-24,Late Delivery,126.3
12030,96824,2025-08-29,Size Issue,63.56
12031,96841,2025-12-03,Damaged,70.52
12032,96842,2023-06-12,Late Delivery,40.75
12033,96849,2024-05-21,Size Issue,196.93
12034,96870,2025-09-08,Poor Quality,545.6
12035,96880,2025-11-10,Poor Quality,97.28
12036,96883,2024-12-20,Size Issue,703.84
12037,96886,2024-08-22,Customer Changed Mind,214.87
12038,96911,2025-12-22,Size Issue,363.84
12039,96913,2025-10-16,Poor Quality,308.72
12040,96929,2025-11-30,Customer Changed Mind,292.73
12041,96933,2025-05-14,Late Delivery,254.18
12042,96941,2025-04-22,Customer Changed Mind,59.35
12043,96951,2025-09-19,Damaged,406.15
12044,96952,2023-05-31,Wrong Item,215.15
12045,96953,2026-01-25,Poor Quality,300.32
12046,96964,2023-10-13,Size Issue,29.61
12047,96970,2024-12-18,Size Issue,17.07
12048,96989,2025-07-12,Late Delivery,38.75
12049,97016,2024-09-10,Size Issue,435.46
12050,97019,2025-02-10,Wrong Item,36.76
12051,97024,2025-01-01,Customer Changed Mind,25.98
12052,97038,2025-09-25,Damaged,585.74
12053,97039,2025-12-22,Size Issue,951.56
12054,97048,2025-11-23,Damaged,15.78
12055,97050,2025-01-23,Customer Changed Mind,364.48
12056,97053,2024-05-15,Customer Changed Mind,192.33
12057,97066,2025-08-13,Size Issue,83.88
12058,97072,2023-10-31,Size Issue,199.09
12059,97073,2024-08-24,Size Issue,93.58
12060,97078,2025-07-11,Size Issue,12.86
12061,97082,2026-01-08,Customer Changed Mind,131.48
12062,97088,2025-09-05,Poor Quality,754.2
12063,97095,2026-01-15,Size Issue,337.86
12064,97096,2025-10-07,Poor Quality,266.31
12065,97098,2025-05-04,Poor Quality,811.82
12066,97100,2025-10-29,Damaged,444.0
12067,97113,2024-10-13,Size Issue,559.15
12068,97118,2025-06-10,Damaged,297.96
12069,97135,2024-09-17,Late Delivery,76.63
12070,97138,2023-12-15,Size Issue,994.49
12071,97142,2025-01-12,Size Issue,29.93
12072,97143,2025-07-24,Customer Changed Mind,222.3
12073,97147,2025-09-16,Size Issue,99.99
12074,97181,2025-06-24,Size Issue,84.15
12075,97187,2025-05-12,Damaged,654.97
12076,97206,2025-03-04,Wrong Item,321.86
12077,97208,2024-10-02,Poor Quality,293.57
12078,97214,2024-11-10,Damaged,118.02
12079,97218,2025-09-14,Poor Quality,353.22
12080,97223,2025-08-07,Wrong Item,43.68
12081,97225,2025-01-06,Late Delivery,517.15
12082,97226,2024-01-30,Damaged,494.11
12083,97235,2024-12-29,Damaged,94.12
12084,97236,2025-12-26,Poor Quality,48.9
12085,97238,2024-04-21,Wrong Item,37.59
12086,97254,2023-07-18,Customer Changed Mind,35.05
12087,97272,2023-09-18,Late Delivery,95.98
12088,97273,2025-11-11,Poor Quality,455.61
12089,97274,2025-08-22,Late Delivery,76.48
12090,97285,2024-12-24,Poor Quality,418.88
12091,97287,2025-06-17,Damaged,152.39
12092,97291,2025-12-10,Wrong Item,182.11
12093,97293,2024-11-05,Customer Changed Mind,47.35
12094,97341,2025-04-07,Damaged,304.62
12095,97342,2025-11-04,Customer Changed Mind,126.5
12096,97347,2025-07-10,Size Issue,125.11
12097,97365,2024-10-28,Poor Quality,683.58
12098,97366,2024-06-28,Wrong Item,40.96
12099,97368,2025-02-06,Damaged,523.13
12100,97370,2025-08-16,Customer Changed Mind,18.87
12101,97382,2025-09-24,Poor Quality,45.28
12102,97396,2025-05-31,Poor Quality,472.14
12103,97399,2024-12-10,Damaged,1060.19
12104,97400,2025-12-03,Wrong Item,93.19
12105,97409,2025-10-09,Late Delivery,33.62
12106,97412,2025-11-21,Damaged,507.06
12107,97417,2025-07-02,Damaged,478.33
12108,97431,2024-03-15,Customer Changed Mind,206.04
12109,97447,2025-08-15,Size Issue,158.82
12110,97451,2025-02-18,Damaged,327.49
12111,97458,2025-11-19,Size Issue,50.0
12112,97462,2025-01-04,Customer Changed Mind,115.91
12113,97465,2024-07-20,Late Delivery,191.99
12114,97478,2025-12-03,Size Issue,147.62
12115,97480,2025-07-20,Wrong Item,38.92
12116,97488,2025-12-14,Late Delivery,219.96
12117,97489,2024-03-02,Late Delivery,352.33
12118,97504,2026-01-22,Poor Quality,359.72
12119,97510,2025-12-16,Customer Changed Mind,257.91
12120,97512,2026-01-03,Size Issue,168.59
12121,97517,2023-08-17,Late Delivery,74.0
12122,97535,2025-09-01,Size Issue,110.52
12123,97537,2024-10-27,Damaged,193.26
12124,97548,2024-12-30,Poor Quality,877.18
12125,97554,2026-01-11,Late Delivery,12.88
12126,97557,2024-05-10,Size Issue,119.77
12127,97561,2025-05-18,Late Delivery,55.24
12128,97565,2025-03-07,Size Issue,236.28
12129,97566,2025-05-13,Poor Quality,232.03
12130,97569,2024-11-30,Damaged,65.81
12131,97576,2025-10-23,Wrong Item,303.36
12132,97579,2024-02-03,customer changed mind,19.59
12133,97582,2024-01-26,Late Delivery,176.93
12134,97588,2024-12-30,Poor Quality,36.0
12135,97616,2025-06-25,Late Delivery,529.43
12136,97617,2025-06-01,Late Delivery,71.63
12137,97619,2025-02-07,Wrong Item,361.08
12138,97621,2024-04-29,Size Issue,127.97
12139,97673,2025-04-27,Size Issue,28.22
12140,97683,2025-11-28,Poor Quality,512.14
12141,97685,2024-07-17,Poor Quality,151.98
12142,97697,2026-01-17,Size Issue,660.84
12143,97699,2025-09-09,Damaged,496.6
12144,97708,2025-06-04,Late Delivery,119.0
12145,97716,2024-12-10,Size Issue,222.24
12146,97724,2026-01-11,Late Delivery,383.72
12147,97751,2024-03-15,Size Issue,134.25
12148,97753,2024-08-14,Size Issue,296.39
12149,97755,2025-11-19,Late Delivery,62.85
12150,97757,2026-01-23,Damaged,90.57
12151,97781,2025-01-07,Customer Changed Mind,217.14
12152,97793,2025-12-05,Wrong Item,11.72
12153,97795,2024-11-23,Late Delivery,382.54
12154,97796,2025-10-10,Poor Quality,229.62
12155,97798,2024-01-02,Damaged,81.97
12156,97800,2025-02-16,Wrong Item,133.2
12157,97815,2025-11-11,Wrong Item,26.28
12158,97836,2025-10-18,Size Issue,343.23
12159,97840,2024-11-23,Size Issue,25.43
12160,97854,2025-12-22,Poor Quality,22.16
12161,97855,2024-08-16,Customer Changed Mind,171.24
12162,97857,2024-07-28,Size Issue,109.5
12163,97872,2025-06-15,Damaged,326.61
12164,97874,2025-10-06,Late Delivery,46.5
12165,97892,2025-05-28,Wrong Item,320.62
12166,97895,2025-10-06,Late Delivery,53.64
12167,97900,2024-07-29,Damaged,142.3
12168,97904,2025-10-30,Damaged,469.08
12169,97913,2025-12-26,Size Issue,136.66
12170,97914,2023-05-14,Wrong Item,101.79
12171,97941,2025-11-24,Size Issue,587.36
12172,97947,2025-07-01,Customer Changed Mind,106.94
12173,97948,2025-09-04,Size Issue,181.92
12174,97958,2025-07-19,Damaged,546.71
12175,97965,2025-12-02,Wrong Item,121.62
12176,97984,2025-07-28,Damaged,148.72
12177,97992,2025-05-18,Late Delivery,167.93
12178,97994,2024-10-13,Customer Changed Mind,38.75
12179,97996,2026-01-13,Size Issue,38.22
12180,98009,2024-11-01,Customer Changed Mind,68.2
12181,98032,2025-08-03,Wrong Item,142.93
12182,98047,2025-11-20,Size Issue,110.8
12183,98051,2025-10-24,Wrong Item,317.12
12184,98052,2025-08-10,Damaged,269.85
12185,98057,2024-01-27,Damaged,138.26
12186,98077,2025-10-13,Late Delivery,452.93
12187,98082,2024-08-14,Damaged,185.01
12188,98090,2026-01-23,Size Issue,350.83
12189,98092,2025-12-17,Size Issue,73.6
12190,98093,2024-07-23,Damaged,133.75
12191,98117,2025-12-25,Size Issue,176.86
12192,98120,2026-01-29,Size Issue,39.36
12193,98124,2026-01-11,Late Delivery,16.65
12194,98141,2025-08-02,Customer Changed Mind,194.5
12195,98159,2025-01-21,Customer Changed Mind,327.5
12196,98160,2024-05-03,Poor Quality,531.52
12197,98162,2024-08-30,Customer Changed Mind,128.8
12198,98165,2025-07-04,Size Issue,243.49
12199,98167,2025-04-01,Damaged,152.96
12200,98170,2025-09-07,Damaged,99.39
12201,98172,2025-06-30,Size Issue,218.07
12202,98179,2025-03-15,Customer Changed Mind,118.08
12203,98181,2025-12-11,Damaged,549.22
12204,98194,2025-03-20,Late Delivery,91.7
12205,98225,2025-04-12,Late Delivery,86.83
12206,98246,2025-07-17,Poor Quality,50.67
12207,98247,2024-11-23,Late Delivery,23.11
12208,98248,2025-11-02,Customer Changed Mind,156.59
12209,98252,2025-12-17,Size Issue,119.81
12210,98255,2026-01-05,Wrong Item,377.92
12211,98268,2026-01-10,Customer Changed Mind,121.87
12212,98273,2024-12-20,Poor Quality,561.74
12213,98275,2025-09-09,Poor Quality,163.34
12214,98277,2025-04-12,Poor Quality,102.87
12215,98295,2024-11-22,Wrong Item,509.21
12216,98308,2026-01-07,Damaged,64.8
12217,98317,2024-12-18,Poor Quality,398.87
12218,98329,2025-10-06,Wrong Item,115.9
12219,98330,2024-12-26,Wrong Item,299.6
12220,98331,2023-07-05,Damaged,321.95
12221,98332,2024-04-02,Late Delivery,264.62
12222,98333,2025-09-05,Size Issue,518.23
12223,98341,2025-07-11,Size Issue,60.78
12224,98357,2025-05-19,Size Issue,60.07
12225,98362,2025-11-18,Customer Changed Mind,38.09
12226,98363,2025-04-03,Customer Changed Mind,205.4
12227,98365,2025-10-25,Late Delivery,105.87
12228,98366,2025-10-02,Size Issue,110.78
12229,98368,2025-09-01,Damaged,307.93
12230,98373,2025-02-15,Size Issue,333.7
12231,98376,2024-08-14,Size Issue,44.88
12232,98389,2025-12-10,Wrong Item,307.18
12233,98392,2025-08-30,Poor Quality,110.97
12234,98393,2025-10-09,Damaged,801.25
12235,98394,2025-10-16,Size Issue,235.58
12236,98416,2024-07-22,Poor Quality,80.65
12237,98423,2025-07-04,Customer Changed Mind,79.3
12238,98433,2026-01-21,Customer Changed Mind,294.25
12239,98435,2024-12-01,Late Delivery,147.7
12240,98438,2024-12-18,Wrong Item,1398.17
12241,98441,2025-01-27,Wrong Item,117.2
12242,98449,2024-03-01,Size Issue,161.64
12243,98484,2024-01-19,Size Issue,370.55
12244,98492,2025-11-01,Poor Quality,107.3
12245,98497,2025-07-02,Poor Quality,74.35
12246,98510,2023-11-13,Size Issue,75.62
12247,98522,2024-01-21,Late Delivery,404.03
12248,98530,2024-12-28,Wrong Item,317.92
12249,98533,2025-02-22,Late Delivery,224.44
12250,98549,2025-12-19,Damaged,24.7
12251,98550,2026-01-09,Damaged,352.5
12252,98560,2025-11-30,Damaged,779.32
12253,98568,2024-08-12,Size Issue,40.63
12254,98574,2026-01-01,Late Delivery,77.31
12255,98577,2025-09-20,Size Issue,231.2
12256,98582,2024-08-24,Size Issue,80.29
12257,98585,2026-01-26,Customer Changed Mind,66.95
12258,98590,2025-11-12,Damaged,124.71
12259,98591,2025-01-05,Late Delivery,35.7
12260,98613,2025-03-19,Wrong Item,168.52
12261,98616,2024-10-27,Size Issue,77.24
12262,98632,2025-01-10,Late Delivery,157.88
12263,98636,2025-06-07,Wrong Item,127.84
12264,98642,2025-11-24,Wrong Item,408.0
12265,98649,2026-01-04,Size Issue,45.85
12266,98653,2025-09-30,Poor Quality,227.67
12267,98657,2025-03-10,Customer Changed Mind,238.39
12268,98663,2024-11-30,Damaged,154.76
12269,98665,2026-01-22,Size Issue,64.39
12270,98671,2025-11-25,Damaged,461.01
12271,98672,2025-02-24,Poor Quality,112.89
12272,98677,2023-11-20,Customer Changed Mind,25.46
12273,98679,2025-06-24,Late Delivery,376.06
12274,98695,2026-01-28,Damaged,511.74
12275,98697,2024-12-29,Late Delivery,263.91
12276,98712,2024-04-04,Customer Changed Mind,218.16
12277,98719,2025-02-16,Late Delivery,108.81
12278,98724,2024-12-18,Late Delivery,240.3
12279,98726,2024-10-11,Poor Quality,123.57
12280,98733,2025-11-20,Wrong Item,40.63
12281,98743,2025-05-26,Size Issue,657.66
12282,98757,2024-08-10,Damaged,666.8
12283,98763,2025-03-30,Poor Quality,329.06
12284,98770,2024-12-22,Customer Changed Mind,181.71
12285,98793,2024-10-27,Customer Changed Mind,524.94
12286,98798,2025-07-22,Customer Changed Mind,317.42
12287,98807,2025-10-15,Size Issue,14.37
12288,98808,2025-05-21,Damaged,69.34
12289,98809,2025-10-21,Damaged,198.95
12290,98812,2026-01-09,Customer Changed Mind,49.9
12291,98822,2025-07-19,Size Issue,209.6
12292,98823,2024-11-18,Damaged,112.69
12293,98832,2025-03-28,Poor Quality,17.28
12294,98834,2026-01-10,Damaged,920.63
12295,98847,2025-09-12,Size Issue,364.7
12296,98860,2024-09-23,Wrong Item,31.43
12297,98864,2024-09-23,Size Issue,810.45
12298,98865,2024-11-24,Damaged,1010.9
12299,98876,2026-01-10,Poor Quality,70.54
12300,98886,2025-04-03,Size Issue,248.73
12301,98888,2025-07-02,Size Issue,220.9
12302,98898,2025-11-30,Wrong Item,76.74
12303,98935,2024-05-01,Size Issue,282.3
12304,98966,2026-01-17,Size Issue,472.38
12305,98972,2025-03-08,Size Issue,334.76
12306,98982,2025-09-02,Size Issue,482.97
12307,98983,2025-06-21,Size Issue,524.05
12308,98998,2025-08-08,Poor Quality,223.82
12309,99000,2025-12-24,Poor Quality,50.88
12310,99004,2026-01-01,Poor Quality,86.57
12311,99023,2024-07-13,Size Issue,458.82
12312,99024,2025-10-09,Damaged,411.94
12313,99037,2024-10-31,Customer Changed Mind,282.85
12314,99040,2025-09-29,Late Delivery,117.36
12315,99047,2024-09-19,Poor Quality,63.12
12316,99049,2026-01-17,Late Delivery,374.89
12317,99051,2024-12-17,Customer Changed Mind,116.84
12318,99061,2025-12-16,Customer Changed Mind,20.16
12319,99066,2025-12-12,Damaged,182.58
12320,99069,2025-09-03,Late Delivery,350.88
12321,99070,2024-12-14,Customer Changed Mind,95.37
12322,99073,2025-07-31,Customer Changed Mind,103.03
12323,99076,2024-10-01,Damaged,1018.14
12324,99090,2025-11-10,Customer Changed Mind,179.13
12325,99092,2026-01-09,Poor Quality,104.47
12326,99100,2025-06-21,Damaged,466.42
12327,99104,2025-07-05,Poor Quality,398.67
12328,99112,2026-01-18,Damaged,647.55
12329,99117,2025-04-29,Damaged,785.82
12330,99120,2025-10-19,Wrong Item,303.54
12331,99137,2024-06-25,Customer Changed Mind,170.43
12332,99139,2025-02-10,Size Issue,51.38
12333,99141,2025-12-09,Late Delivery,179.88
12334,99180,2025-10-20,Damaged,224.43
12335,99187,2026-01-12,Damaged,340.48
12336,99189,2025-11-11,Size Issue,25.03
12337,99191,2024-08-25,Size Issue,184.94
12338,99192,2025-10-01,Size Issue,166.67
12339,99200,2023-12-19,Poor Quality,313.42
12340,99202,2024-06-10,Wrong Item,295.11
12341,99210,2025-05-24,Size Issue,27.26
12342,99215,2024-04-07,Poor Quality,473.93
12343,99216,2025-10-22,Wrong Item,569.73
12344,99222,2026-01-20,Customer Changed Mind,125.67
12345,99236,2025-02-01,Size Issue,111.43
12346,99247,2024-05-25,Size Issue,79.11
12347,99249,2025-05-26,Late Delivery,93.13
12348,99250,2023-11-19,Size Issue,109.23
12349,99256,2025-06-26,Late Delivery,291.06
12350,99272,2024-10-10,Damaged,284.4
12351,99276,2025-12-21,Size Issue,183.52
12352,99300,2026-01-09,Late Delivery,60.83
12353,99335,2025-11-02,Damaged,107.95
12354,99356,2025-04-24,Poor Quality,787.46
12355,99370,2023-11-23,Size Issue,24.48
12356,99384,2024-07-11,Late Delivery,105.72
12357,99386,2025-01-09,Size Issue,38.18
12358,99388,2025-03-11,Size Issue,331.93
12359,99393,2025-12-30,Customer Changed Mind,78.7
12360,99394,2026-01-06,Damaged,95.45
12361,99396,2026-01-12,Wrong Item,549.89
12362,99398,2025-07-09,Poor Quality,192.99
12363,99417,2023-08-03,Size Issue,584.51
12364,99418,2025-08-03,Customer Changed Mind,418.6
12365,99422,2025-03-31,Customer Changed Mind,121.53
12366,99427,2025-06-11,Wrong Item,45.31
12367,99435,2025-12-28,Damaged,316.32
12368,99436,2024-02-12,Wrong Item,99.47
12369,99447,2024-12-28,Poor Quality,81.28
12370,99454,2024-10-01,Damaged,30.56
12371,99461,2025-09-03,Size Issue,1004.4
12372,99463,2025-04-28,Customer Changed Mind,155.19
12373,99469,2025-12-21,Late Delivery,201.68
12374,99475,2025-02-23,Wrong Item,76.98
12375,99496,2025-05-02,Customer Changed Mind,234.0
12376,99499,2025-09-28,Customer Changed Mind,143.53
12377,99500,2024-12-03,Poor Quality,163.69
12378,99502,2025-08-11,Size Issue,394.67
12379,99510,2025-11-17,Wrong Item,161.07
12380,99516,2024-08-17,Size Issue,39.72
12381,99520,2026-01-02,Size Issue,421.32
12382,99551,2025-07-22,Size Issue,604.68
12383,99555,2025-07-25,Wrong Item,278.21
12384,99564,2025-08-09,Wrong Item,152.19
12385,99565,2024-09-05,Customer Changed Mind,38.21
12386,99568,2024-08-29,Size Issue,320.36
12387,99570,2025-07-29,Poor Quality,167.48
12388,99576,2025-05-23,Wrong Item,487.4
12389,99580,2024-10-14,Size Issue,206.18
