order_item_id,order_id,product_id,quantity,unit_price,discount_percent,discount_amount,item_revenue,unit_cost,total_cost,gross_profit
229362,105490,174,2,7.48,0.05,0.75,14.21,5.08,10.16,4.05
229363,105490,174,1,7.51,0.0,0.0,7.51,5.08,5.08,2.43
229364,105491,166,3,32.4,0.05,4.86,92.34,17.49,52.47,39.87
229365,105491,357,2,12.74,0.3,7.64,17.84,3.61,7.22,10.62
229366,105491,36,2,223.35,0.25,111.68,335.02,177.26,354.52,-19.5
229367,105492,361,2,7.93,0.15,2.38,13.48,1.98,3.96,9.52
229368,105492,468,3,44.8,0.0,0.0,134.4,22.55,67.65,66.75
229369,105493,236,1,38.81,0.15,5.82,32.99,24.96,24.96,8.03
229370,105493,3,1,474.18,0.3,142.25,331.93,402.2,402.2,-70.27
229371,105493,358,2,16.27,0.15,4.88,27.66,9.37,18.74,8.92
229372,105493,288,5,5.48,0.1,2.74,24.66,2.78,13.9,10.76
229373,105494,313,2,34.78,0.15,10.43,59.13,25.34,50.68,8.45
229374,105494,400,1,49.54,0.1,4.95,44.59,41.72,41.72,2.87
229375,105494,243,2,74.75,0.3,44.85,104.65,49.35,98.7,5.95
229376,105494,431,2,76.95,0.1,15.39,138.51,52.94,105.88,32.63
229377,105494,145,3,109.14,0.05,16.37,311.05,37.57,112.71,198.34
229378,105495,317,3,49.04,0.0,0.0,147.12,26.15,78.45,68.67
229379,105495,431,4,74.92,0.05,14.98,284.7,52.94,211.76,72.94
229380,105495,282,1,11.36,0.1,1.14,10.22,6.62,6.62,3.6
229381,105495,184,4,18.51,0.0,0.0,74.04,10.57,42.28,31.76
229382,105496,109,2,18.17,0.0,0.0,36.34,9.9,19.8,16.54
229383,105497,158,1,27.31,0.0,0.0,27.31,23.64,23.64,3.67
229384,105498,158,1,27.42,0.0,0.0,27.42,23.64,23.64,3.78
229385,105498,148,2,48.44,0.0,0.0,96.88,35.24,70.48,26.4
229386,105498,18,2,108.91,0.25,54.46,163.36,78.99,157.98,5.38
229387,105498,364,3,41.1,0.2,24.66,98.64,14.8,44.4,54.24
229388,105498,13,1,86.71,0.0,0.0,86.71,71.12,71.12,15.59
229389,105499,152,2,72.5,0.15,21.75,123.25,40.88,81.76,41.49
229390,105499,250,3,110.18,0.05,16.53,314.01,46.12,138.36,175.65
229391,105499,36,1,233.6,0.0,0.0,233.6,177.26,177.26,56.34
229392,105499,129,1,24.96,0.0,0.0,24.96,14.4,14.4,10.56
229393,105500,313,3,35.24,0.0,0.0,105.72,25.34,76.02,29.7
229394,105500,64,1,31.79,0.05,1.59,30.2,21.65,21.65,8.55
229395,105500,364,2,40.19,0.2,16.08,64.3,14.8,29.6,34.7
229396,105500,148,2,47.19,0.0,0.0,94.38,35.24,70.48,23.9
229397,105501,104,2,8.62,0.0,0.0,17.24,6.0,12.0,5.24
229398,105501,70,1,78.22,0.0,0.0,78.22,57.01,57.01,21.21
229399,105501,100,3,10.31,0.15,4.64,26.29,6.63,19.89,6.4
229400,105501,313,1,34.76,0.0,0.0,34.76,25.34,25.34,9.42
229401,105502,222,3,34.55,0.15,15.55,88.1,16.89,50.67,37.43
229402,105503,480,2,138.03,0.0,0.0,276.06,91.41,182.82,93.24
229403,105504,148,2,47.68,0.1,9.54,85.82,35.24,70.48,15.34
229404,105505,114,2,53.67,0.0,0.0,107.34,13.53,27.06,80.28
229405,105505,407,2,17.74,0.0,0.0,35.48,11.53,23.06,12.42
229406,105506,256,2,13.18,0.3,7.91,18.45,7.27,14.54,3.91
229407,105507,391,2,7.63,0.0,0.0,15.26,5.85,11.7,3.56
229408,105507,236,4,38.26,0.05,7.65,145.39,24.96,99.84,45.55
229409,105507,129,3,25.49,0.1,7.65,68.82,14.4,43.2,25.62
229410,105508,313,1,34.06,0.05,1.7,32.36,25.34,25.34,7.02
229411,105508,290,3,34.94,0.0,0.0,104.82,30.34,91.02,13.8
229412,105509,59,1,61.24,0.05,3.06,58.18,40.13,40.13,18.05
229413,105510,100,3,10.56,0.1,3.17,28.51,6.63,19.89,8.62
229414,105510,245,3,30.65,0.0,0.0,91.95,23.38,70.14,21.81
229415,105511,158,1,27.49,0.0,0.0,27.49,23.64,23.64,3.85
229416,105511,66,2,59.47,0.05,5.95,112.99,35.94,71.88,41.11
229417,105511,366,1,41.56,0.3,12.47,29.09,10.29,10.29,18.8
229418,105511,245,4,29.76,0.0,0.0,119.04,23.38,93.52,25.52
229419,105511,1,2,194.44,0.15,58.33,330.55,172.63,345.26,-14.71
229420,105512,313,2,34.65,0.0,0.0,69.3,25.34,50.68,18.62
229421,105513,1,1,203.75,0.05,10.19,193.56,172.63,172.63,20.93
229422,105513,497,1,27.39,0.15,4.11,23.28,16.72,16.72,6.56
229423,105513,236,4,38.49,0.0,0.0,153.96,24.96,99.84,54.12
229424,105513,36,1,232.08,0.15,34.81,197.27,177.26,177.26,20.01
229425,105513,186,3,8.29,0.1,2.49,22.38,5.41,16.23,6.15
229426,105514,431,2,75.42,0.0,0.0,150.84,52.94,105.88,44.96
229427,105515,75,2,33.97,0.2,13.59,54.35,17.38,34.76,19.59
229428,105515,103,1,22.99,0.25,5.75,17.24,10.34,10.34,6.9
229429,105516,250,2,109.48,0.2,43.79,175.17,46.12,92.24,82.93
229430,105517,129,2,25.41,0.15,7.62,43.2,14.4,28.8,14.4
229431,105517,474,2,72.0,0.0,0.0,144.0,49.71,99.42,44.58
229432,105517,463,2,89.71,0.0,0.0,179.42,60.81,121.62,57.8
229433,105518,148,2,48.09,0.0,0.0,96.18,35.24,70.48,25.7
229434,105518,479,1,110.28,0.15,16.54,93.74,58.89,58.89,34.85
229435,105518,159,1,42.84,0.05,2.14,40.7,27.55,27.55,13.15
229436,105519,358,1,16.97,0.0,0.0,16.97,9.37,9.37,7.6
229437,105519,10,1,337.25,0.15,50.59,286.66,271.08,271.08,15.58
229438,105519,250,1,106.87,0.1,10.69,96.18,46.12,46.12,50.06
229439,105519,499,1,60.46,0.0,0.0,60.46,38.99,38.99,21.47
229440,105519,474,1,73.53,0.1,7.35,66.18,49.71,49.71,16.47
229441,105520,236,3,38.97,0.05,5.85,111.06,24.96,74.88,36.18
229442,105521,329,2,26.4,0.05,2.64,50.16,18.77,37.54,12.62
229443,105521,365,3,35.16,0.0,0.0,105.48,9.06,27.18,78.3
229444,105522,201,1,40.2,0.25,10.05,30.15,25.36,25.36,4.79
229445,105522,279,2,6.97,0.05,0.7,13.24,4.34,8.68,4.56
229446,105522,10,1,333.65,0.05,16.68,316.97,271.08,271.08,45.89
229447,105522,422,2,137.08,0.1,27.42,246.74,117.15,234.3,12.44
229448,105523,414,2,32.37,0.05,3.24,61.5,25.03,50.06,11.44
229449,105523,100,3,10.5,0.0,0.0,31.5,6.63,19.89,11.61
229450,105523,182,3,26.61,0.1,7.98,71.85,9.84,29.52,42.33
229451,105523,191,1,13.27,0.0,0.0,13.27,6.35,6.35,6.92
229452,105523,43,1,32.43,0.05,1.62,30.81,19.72,19.72,11.09
229453,105524,109,2,18.12,0.1,3.62,32.62,9.9,19.8,12.82
229454,105525,280,3,42.82,0.0,0.0,128.46,35.28,105.84,22.62
229455,105525,186,1,8.34,0.1,0.83,7.51,5.41,5.41,2.1
229456,105525,3,1,475.43,0.0,0.0,475.43,402.2,402.2,73.23
229457,105526,467,1,35.49,0.1,3.55,31.94,19.57,19.57,12.37
229458,105527,431,1,74.94,0.0,0.0,74.94,52.94,52.94,22.0
229459,105527,480,1,145.08,0.05,7.25,137.83,91.41,91.41,46.42
229460,105528,100,2,10.19,0.0,0.0,20.38,6.63,13.26,7.12
229461,105529,474,2,72.6,0.05,7.26,137.94,49.71,99.42,38.52
229462,105529,35,1,410.26,0.0,0.0,410.26,362.2,362.2,48.06
229463,105529,98,2,6.41,0.0,0.0,12.82,3.23,6.46,6.36
229464,105530,328,2,24.95,0.2,9.98,39.92,8.39,16.78,23.14
229465,105531,375,3,13.98,0.0,0.0,41.94,5.57,16.71,25.23
229466,105531,431,2,72.45,0.0,0.0,144.9,52.94,105.88,39.02
229467,105532,87,4,43.43,0.15,26.06,147.66,22.51,90.04,57.62
229468,105532,154,2,101.12,0.05,10.11,192.13,51.12,102.24,89.89
229469,105532,109,2,18.19,0.0,0.0,36.38,9.9,19.8,16.58
229470,105532,280,3,43.64,0.0,0.0,130.92,35.28,105.84,25.08
229471,105533,153,3,33.38,0.3,30.04,70.1,10.37,31.11,38.99
229472,105534,43,1,33.08,0.05,1.65,31.43,19.72,19.72,11.71
229473,105534,87,3,45.62,0.1,13.69,123.17,22.51,67.53,55.64
229474,105535,339,4,12.97,0.0,0.0,51.88,8.65,34.6,17.28
229475,105536,153,2,33.23,0.1,6.65,59.81,10.37,20.74,39.07
229476,105536,408,2,8.68,0.1,1.74,15.62,5.56,11.12,4.5
229477,105537,173,2,6.03,0.1,1.21,10.85,2.91,5.82,5.03
229478,105538,313,3,33.91,0.0,0.0,101.73,25.34,76.02,25.71
229479,105538,360,2,31.17,0.05,3.12,59.22,12.47,24.94,34.28
229480,105539,100,2,10.74,0.2,4.3,17.18,6.63,13.26,3.92
229481,105539,320,4,12.9,0.0,0.0,51.6,8.27,33.08,18.52
229482,105540,129,1,25.6,0.0,0.0,25.6,14.4,14.4,11.2
229483,105541,194,2,27.19,0.05,2.72,51.66,20.62,41.24,10.42
229484,105541,357,3,12.78,0.15,5.75,32.59,3.61,10.83,21.76
229485,105541,177,2,5.21,0.1,1.04,9.38,1.59,3.18,6.2
229486,105542,476,2,54.61,0.3,32.77,76.45,29.05,58.1,18.35
229487,105543,212,1,38.57,0.2,7.71,30.86,18.38,18.38,12.48
229488,105544,431,2,76.53,0.05,7.65,145.41,52.94,105.88,39.53
229489,105545,93,1,28.42,0.25,7.1,21.32,8.24,8.24,13.08
229490,105546,43,3,33.31,0.2,19.99,79.94,19.72,59.16,20.78
229491,105547,313,3,34.7,0.05,5.21,98.89,25.34,76.02,22.87
229492,105547,174,2,7.66,0.05,0.77,14.55,5.08,10.16,4.39
229493,105548,175,2,44.41,0.0,0.0,88.82,16.34,32.68,56.14
229494,105548,176,1,28.22,0.05,1.41,26.81,13.22,13.22,13.59
229495,105548,3,1,482.88,0.1,48.29,434.59,402.2,402.2,32.39
229496,105549,3,1,485.29,0.0,0.0,485.29,402.2,402.2,83.09
229497,105549,135,3,59.25,0.0,0.0,177.75,30.21,90.63,87.12
229498,105550,468,2,45.4,0.0,0.0,90.8,22.55,45.1,45.7
229499,105550,215,3,32.26,0.0,0.0,96.78,17.19,51.57,45.21
229500,105550,175,1,45.17,0.05,2.26,42.91,16.34,16.34,26.57
229501,105551,454,2,28.55,0.0,0.0,57.1,16.47,32.94,24.16
229502,105552,170,1,42.17,0.05,2.11,40.06,21.73,21.73,18.33
229503,105553,288,3,5.5,0.15,2.48,14.02,2.78,8.34,5.68
229504,105554,35,1,415.72,0.15,62.36,353.36,362.2,362.2,-8.84
229505,105554,207,3,43.98,0.1,13.19,118.75,27.92,83.76,34.99
229506,105554,248,1,143.33,0.3,43.0,100.33,62.0,62.0,38.33
229507,105554,37,2,194.52,0.05,19.45,369.59,179.42,358.84,10.75
229508,105554,129,2,25.66,0.1,5.13,46.19,14.4,28.8,17.39
229509,105555,231,1,65.62,0.0,0.0,65.62,55.0,55.0,10.62
229510,105556,174,1,7.3,0.2,1.46,5.84,5.08,5.08,0.76
229511,105557,250,1,107.46,0.0,0.0,107.46,46.12,46.12,61.34
229512,105557,1,3,192.36,0.1,57.71,519.37,172.63,517.89,1.48
229513,105558,431,5,74.01,0.05,18.5,351.55,52.94,264.7,86.85
229514,105559,339,4,13.24,0.15,7.94,45.02,8.65,34.6,10.42
229515,105560,18,3,110.99,0.0,0.0,332.97,78.99,236.97,96.0
229516,105560,329,3,25.88,0.2,15.53,62.11,18.77,56.31,5.8
229517,105560,404,3,33.44,0.25,25.08,75.24,30.18,90.54,-15.3
229518,105561,148,2,48.33,0.2,19.33,77.33,35.24,70.48,6.85
229519,105561,313,2,35.03,0.15,10.51,59.55,25.34,50.68,8.87
229520,105561,309,3,39.04,0.1,11.71,105.41,20.47,61.41,44.0
229521,105561,313,2,35.99,0.0,0.0,71.98,25.34,50.68,21.3
229522,105562,147,2,51.82,0.1,10.36,93.28,32.67,65.34,27.94
229523,105563,281,3,24.01,0.0,0.0,72.03,18.07,54.21,17.82
229524,105563,222,1,33.64,0.0,0.0,33.64,16.89,16.89,16.75
229525,105564,313,3,34.4,0.1,10.32,92.88,25.34,76.02,16.86
229526,105565,191,2,13.12,0.2,5.25,20.99,6.35,12.7,8.29
229527,105565,158,4,26.73,0.0,0.0,106.92,23.64,94.56,12.36
229528,105566,129,3,25.62,0.1,7.69,69.17,14.4,43.2,25.97
229529,105566,163,2,99.58,0.05,9.96,189.2,73.16,146.32,42.88
229530,105566,175,1,45.12,0.0,0.0,45.12,16.34,16.34,28.78
229531,105566,148,2,47.95,0.0,0.0,95.9,35.24,70.48,25.42
229532,105567,431,2,73.68,0.1,14.74,132.62,52.94,105.88,26.74
229533,105567,210,3,14.72,0.0,0.0,44.16,7.52,22.56,21.6
229534,105567,248,2,146.31,0.0,0.0,292.62,62.0,124.0,168.62
229535,105567,100,2,10.52,0.0,0.0,21.04,6.63,13.26,7.78
229536,105568,3,1,477.75,0.1,47.78,429.97,402.2,402.2,27.77
229537,105568,105,2,16.09,0.05,1.61,30.57,5.15,10.3,20.27
229538,105568,177,2,5.34,0.05,0.53,10.15,1.59,3.18,6.97
229539,105568,48,2,67.24,0.0,0.0,134.48,42.51,85.02,49.46
229540,105569,309,1,38.99,0.0,0.0,38.99,20.47,20.47,18.52
229541,105569,313,1,34.04,0.05,1.7,32.34,25.34,25.34,7.0
229542,105569,496,2,70.34,0.05,7.03,133.65,30.11,60.22,73.43
229543,105570,60,5,34.48,0.0,0.0,172.4,10.81,54.05,118.35
229544,105570,36,1,221.72,0.15,33.26,188.46,177.26,177.26,11.2
229545,105571,45,1,36.93,0.0,0.0,36.93,24.68,24.68,12.25
229546,105572,129,3,25.09,0.3,22.58,52.69,14.4,43.2,9.49
229547,105573,309,3,39.49,0.3,35.54,82.93,20.47,61.41,21.52
229548,105574,431,3,74.77,0.1,22.43,201.88,52.94,158.82,43.06
229549,105575,137,1,133.72,0.3,40.12,93.6,66.64,66.64,26.96
229550,105576,215,5,32.74,0.1,16.37,147.33,17.19,85.95,61.38
229551,105576,420,3,25.96,0.1,7.79,70.09,16.7,50.1,19.99
229552,105576,59,1,62.14,0.1,6.21,55.93,40.13,40.13,15.8
229553,105577,414,2,32.23,0.05,3.22,61.24,25.03,50.06,11.18
229554,105577,148,2,47.86,0.0,0.0,95.72,35.24,70.48,25.24
229555,105578,104,2,8.34,0.0,0.0,16.68,6.0,12.0,4.68
229556,105579,309,1,39.26,0.3,11.78,27.48,20.47,20.47,7.01
229557,105579,241,1,111.1,0.0,0.0,111.1,66.26,66.26,44.84
229558,105580,250,2,109.32,0.05,10.93,207.71,46.12,92.24,115.47
229559,105580,413,1,19.77,0.05,0.99,18.78,13.28,13.28,5.5
229560,105580,296,3,35.32,0.1,10.6,95.36,25.26,75.78,19.58
229561,105580,43,2,32.74,0.15,9.82,55.66,19.72,39.44,16.22
229562,105581,279,4,6.81,0.05,1.36,25.88,4.34,17.36,8.52
229563,105582,15,2,296.07,0.0,0.0,592.14,252.37,504.74,87.4
229564,105583,362,2,48.08,0.25,24.04,72.12,21.27,42.54,29.58
229565,105584,245,2,31.8,0.0,0.0,63.6,23.38,46.76,16.84
229566,105585,110,2,17.47,0.1,3.49,31.45,6.43,12.86,18.59
229567,105585,366,1,41.3,0.15,6.19,35.11,10.29,10.29,24.82
229568,105585,3,1,490.99,0.05,24.55,466.44,402.2,402.2,64.24
229569,105586,26,1,156.88,0.15,23.53,133.35,114.63,114.63,18.72
229570,105586,407,1,17.13,0.25,4.28,12.85,11.53,11.53,1.32
229571,105587,373,1,53.79,0.25,13.45,40.34,16.86,16.86,23.48
229572,105588,43,2,33.2,0.1,6.64,59.76,19.72,39.44,20.32
229573,105588,41,1,110.85,0.0,0.0,110.85,89.99,89.99,20.86
229574,105589,174,3,7.45,0.0,0.0,22.35,5.08,15.24,7.11
229575,105590,100,1,10.67,0.0,0.0,10.67,6.63,6.63,4.04
229576,105591,13,2,86.32,0.15,25.9,146.74,71.12,142.24,4.5
229577,105592,3,1,495.08,0.1,49.51,445.57,402.2,402.2,43.37
229578,105592,45,3,36.1,0.1,10.83,97.47,24.68,74.04,23.43
229579,105592,174,3,7.42,0.05,1.11,21.15,5.08,15.24,5.91
229580,105592,313,1,35.67,0.0,0.0,35.67,25.34,25.34,10.33
229581,105592,223,1,122.33,0.25,30.58,91.75,76.25,76.25,15.5
229582,105593,395,3,19.78,0.25,14.84,44.5,9.21,27.63,16.87
229583,105594,3,1,494.61,0.05,24.73,469.88,402.2,402.2,67.68
229584,105594,129,1,24.68,0.0,0.0,24.68,14.4,14.4,10.28
229585,105594,375,2,13.84,0.05,1.38,26.3,5.57,11.14,15.16
229586,105594,313,3,35.63,0.0,0.0,106.89,25.34,76.02,30.87
229587,105595,87,2,44.16,0.0,0.0,88.32,22.51,45.02,43.3
229588,105595,155,2,107.81,0.0,0.0,215.62,71.03,142.06,73.56
229589,105596,3,1,472.16,0.0,0.0,472.16,402.2,402.2,69.96
229590,105597,27,1,501.89,0.0,0.0,501.89,426.59,426.59,75.3
229591,105597,404,3,33.9,0.15,15.25,86.45,30.18,90.54,-4.09
229592,105597,492,1,118.96,0.0,0.0,118.96,67.85,67.85,51.11
229593,105597,159,2,43.4,0.0,0.0,86.8,27.55,55.1,31.7
229594,105598,245,4,30.78,0.05,6.16,116.96,23.38,93.52,23.44
229595,105598,467,3,34.7,0.1,10.41,93.69,19.57,58.71,34.98
229596,105599,148,2,48.41,0.05,4.84,91.98,35.24,70.48,21.5
229597,105599,253,2,5.02,0.0,0.0,10.04,3.96,7.92,2.12
229598,105599,481,3,108.76,0.0,0.0,326.28,43.2,129.6,196.68
229599,105600,104,3,8.55,0.0,0.0,25.65,6.0,18.0,7.65
229600,105601,329,3,27.08,0.0,0.0,81.24,18.77,56.31,24.93
229601,105601,200,4,6.22,0.0,0.0,24.88,2.9,11.6,13.28
229602,105602,177,3,5.23,0.05,0.78,14.91,1.59,4.77,10.14
229603,105603,162,1,25.13,0.1,2.51,22.62,15.67,15.67,6.95
229604,105604,154,1,102.98,0.05,5.15,97.83,51.12,51.12,46.71
229605,105605,339,2,13.18,0.2,5.27,21.09,8.65,17.3,3.79
229606,105605,216,2,45.86,0.3,27.52,64.2,29.46,58.92,5.28
229607,105606,137,1,128.86,0.3,38.66,90.2,66.64,66.64,23.56
229608,105607,174,3,7.46,0.15,3.36,19.02,5.08,15.24,3.78
229609,105608,279,2,6.93,0.0,0.0,13.86,4.34,8.68,5.18
229610,105609,313,3,35.64,0.0,0.0,106.92,25.34,76.02,30.9
229611,105609,270,1,26.73,0.15,4.01,22.72,14.12,14.12,8.6
229612,105610,479,3,108.29,0.25,81.22,243.65,58.89,176.67,66.98
229613,105610,36,1,223.82,0.15,33.57,190.25,177.26,177.26,12.99
229614,105610,313,2,33.34,0.3,20.0,46.68,25.34,50.68,-4.0
229615,105610,329,3,25.76,0.0,0.0,77.28,18.77,56.31,20.97
229616,105611,153,4,33.39,0.3,40.07,93.49,10.37,41.48,52.01
229617,105611,13,1,86.63,0.05,4.33,82.3,71.12,71.12,11.18
229618,105612,60,2,34.92,0.05,3.49,66.35,10.81,21.62,44.73
229619,105612,248,2,139.13,0.05,13.91,264.35,62.0,124.0,140.35
229620,105612,313,2,35.06,0.0,0.0,70.12,25.34,50.68,19.44
229621,105612,261,3,57.28,0.0,0.0,171.84,53.65,160.95,10.89
229622,105613,80,1,43.75,0.1,4.38,39.37,29.35,29.35,10.02
229623,105613,406,4,24.77,0.1,9.91,89.17,17.71,70.84,18.33
229624,105614,293,2,22.03,0.0,0.0,44.06,15.18,30.36,13.7
229625,105614,43,3,31.53,0.0,0.0,94.59,19.72,59.16,35.43
229626,105615,136,2,51.61,0.05,5.16,98.06,34.98,69.96,28.1
229627,105615,216,2,45.26,0.1,9.05,81.47,29.46,58.92,22.55
229628,105616,100,1,10.38,0.05,0.52,9.86,6.63,6.63,3.23
229629,105616,66,1,59.16,0.05,2.96,56.2,35.94,35.94,20.26
229630,105617,461,3,47.07,0.05,7.06,134.15,21.15,63.45,70.7
229631,105618,290,1,35.97,0.1,3.6,32.37,30.34,30.34,2.03
229632,105618,497,2,27.76,0.0,0.0,55.52,16.72,33.44,22.08
229633,105618,280,2,42.48,0.0,0.0,84.96,35.28,70.56,14.4
229634,105618,431,1,75.5,0.05,3.78,71.72,52.94,52.94,18.78
229635,105619,223,3,123.74,0.0,0.0,371.22,76.25,228.75,142.47
229636,105620,216,2,46.87,0.2,18.75,74.99,29.46,58.92,16.07
229637,105620,458,1,36.49,0.25,9.12,27.37,24.53,24.53,2.84
229638,105620,420,2,25.75,0.0,0.0,51.5,16.7,33.4,18.1
229639,105621,148,2,49.04,0.05,4.9,93.18,35.24,70.48,22.7
229640,105621,456,1,42.28,0.0,0.0,42.28,38.87,38.87,3.41
229641,105621,251,2,60.14,0.25,30.07,90.21,36.71,73.42,16.79
229642,105622,132,2,30.64,0.0,0.0,61.28,11.05,22.1,39.18
229643,105622,13,1,84.31,0.0,0.0,84.31,71.12,71.12,13.19
229644,105623,363,5,7.07,0.3,10.6,24.75,3.36,16.8,7.95
229645,105624,313,1,34.58,0.05,1.73,32.85,25.34,25.34,7.51
229646,105624,479,2,108.17,0.0,0.0,216.34,58.89,117.78,98.56
229647,105625,333,3,7.5,0.0,0.0,22.5,3.05,9.15,13.35
229648,105625,468,2,44.9,0.3,26.94,62.86,22.55,45.1,17.76
229649,105626,158,6,26.99,0.0,0.0,161.94,23.64,141.84,20.1
229650,105626,313,2,34.52,0.3,20.71,48.33,25.34,50.68,-2.35
229651,105627,216,1,46.31,0.15,6.95,39.36,29.46,29.46,9.9
229652,105628,313,3,34.52,0.2,20.71,82.85,25.34,76.02,6.83
229653,105628,155,2,107.48,0.25,53.74,161.22,71.03,142.06,19.16
229654,105629,416,1,19.65,0.05,0.98,18.67,14.19,14.19,4.48
229655,105630,215,2,32.62,0.05,3.26,61.98,17.19,34.38,27.6
229656,105631,236,4,38.72,0.05,7.74,147.14,24.96,99.84,47.3
229657,105632,13,2,86.27,0.0,0.0,172.54,71.12,142.24,30.3
229658,105633,256,3,13.75,0.15,6.19,35.06,7.27,21.81,13.25
229659,105634,3,1,471.69,0.1,47.17,424.52,402.2,402.2,22.32
229660,105634,96,3,29.28,0.2,17.57,70.27,7.3,21.9,48.37
229661,105635,469,1,146.34,0.25,36.58,109.76,67.39,67.39,42.37
229662,105635,474,1,73.44,0.2,14.69,58.75,49.71,49.71,9.04
229663,105635,70,2,78.22,0.05,7.82,148.62,57.01,114.02,34.6
229664,105636,174,1,7.47,0.05,0.37,7.1,5.08,5.08,2.02
229665,105636,134,1,94.47,0.2,18.89,75.58,62.38,62.38,13.2
229666,105636,296,3,36.38,0.3,32.74,76.4,25.26,75.78,0.62
229667,105636,249,2,82.7,0.3,49.62,115.78,59.34,118.68,-2.9
229668,105637,313,1,34.93,0.05,1.75,33.18,25.34,25.34,7.84
229669,105638,174,2,7.48,0.0,0.0,14.96,5.08,10.16,4.8
229670,105638,256,3,13.25,0.2,7.95,31.8,7.27,21.81,9.99
229671,105639,479,4,109.35,0.15,65.61,371.79,58.89,235.56,136.23
229672,105639,423,1,37.8,0.2,7.56,30.24,20.29,20.29,9.95
229673,105639,273,1,8.46,0.2,1.69,6.77,6.02,6.02,0.75
229674,105639,358,4,16.63,0.1,6.65,59.87,9.37,37.48,22.39
229675,105640,404,3,33.25,0.0,0.0,99.75,30.18,90.54,9.21
229676,105640,421,2,35.61,0.15,10.68,60.54,25.07,50.14,10.4
229677,105641,469,2,145.82,0.0,0.0,291.64,67.39,134.78,156.86
229678,105641,490,1,88.62,0.3,26.59,62.03,43.26,43.26,18.77
229679,105642,313,2,35.06,0.05,3.51,66.61,25.34,50.68,15.93
229680,105642,186,2,8.34,0.0,0.0,16.68,5.41,10.82,5.86
229681,105642,300,2,8.02,0.1,1.6,14.44,6.75,13.5,0.94
229682,105642,1,2,196.62,0.0,0.0,393.24,172.63,345.26,47.98
229683,105643,35,1,404.29,0.0,0.0,404.29,362.2,362.2,42.09
229684,105643,464,1,33.2,0.1,3.32,29.88,16.88,16.88,13.0
229685,105644,59,1,60.22,0.1,6.02,54.2,40.13,40.13,14.07
229686,105645,68,2,134.64,0.05,13.46,255.82,79.4,158.8,97.02
229687,105645,100,5,10.32,0.0,0.0,51.6,6.63,33.15,18.45
229688,105646,77,2,134.07,0.05,13.41,254.73,76.79,153.58,101.15
229689,105647,447,2,45.76,0.0,0.0,91.52,33.7,67.4,24.12
229690,105648,45,4,35.82,0.0,0.0,143.28,24.68,98.72,44.56
229691,105649,153,1,33.04,0.0,0.0,33.04,10.37,10.37,22.67
229692,105650,1,1,194.32,0.0,0.0,194.32,172.63,172.63,21.69
229693,105650,158,3,25.91,0.05,3.89,73.84,23.64,70.92,2.92
229694,105651,110,3,16.92,0.05,2.54,48.22,6.43,19.29,28.93
229695,105651,70,3,75.81,0.15,34.11,193.32,57.01,171.03,22.29
229696,105651,13,2,83.97,0.0,0.0,167.94,71.12,142.24,25.7
229697,105652,110,2,17.5,0.25,8.75,26.25,6.43,12.86,13.39
229698,105653,193,1,12.38,0.1,1.24,11.14,6.21,6.21,4.93
229699,105653,159,2,43.13,0.05,4.31,81.95,27.55,55.1,26.85
229700,105654,169,4,40.67,0.2,32.54,130.14,12.68,50.72,79.42
229701,105654,335,1,16.24,0.0,0.0,16.24,9.53,9.53,6.71
229702,105654,1,1,198.48,0.0,0.0,198.48,172.63,172.63,25.85
229703,105654,177,1,5.14,0.3,1.54,3.6,1.59,1.59,2.01
229704,105654,480,2,142.42,0.3,85.45,199.39,91.41,182.82,16.57
229705,105655,191,2,13.41,0.0,0.0,26.82,6.35,12.7,14.12
229706,105655,129,2,25.1,0.0,0.0,50.2,14.4,28.8,21.4
229707,105655,34,2,127.43,0.0,0.0,254.86,113.97,227.94,26.92
229708,105655,104,3,8.56,0.0,0.0,25.68,6.0,18.0,7.68
229709,105655,3,1,479.85,0.0,0.0,479.85,402.2,402.2,77.65
229710,105656,3,1,471.92,0.0,0.0,471.92,402.2,402.2,69.72
229711,105656,313,1,34.95,0.05,1.75,33.2,25.34,25.34,7.86
229712,105657,412,2,47.43,0.2,18.97,75.89,27.57,55.14,20.75
229713,105657,355,4,20.8,0.3,24.96,58.24,13.76,55.04,3.2
229714,105658,236,1,38.58,0.1,3.86,34.72,24.96,24.96,9.76
229715,105658,116,1,8.19,0.2,1.64,6.55,3.44,3.44,3.11
229716,105659,256,4,13.3,0.0,0.0,53.2,7.27,29.08,24.12
229717,105660,100,1,10.52,0.3,3.16,7.36,6.63,6.63,0.73
229718,105660,357,1,12.69,0.25,3.17,9.52,3.61,3.61,5.91
229719,105660,3,1,473.91,0.3,142.17,331.74,402.2,402.2,-70.46
229720,105661,313,1,33.35,0.0,0.0,33.35,25.34,25.34,8.01
229721,105662,171,1,57.99,0.2,11.6,46.39,22.16,22.16,24.23
229722,105662,313,3,34.96,0.2,20.98,83.9,25.34,76.02,7.88
229723,105662,70,1,77.9,0.2,15.58,62.32,57.01,57.01,5.31
229724,105663,174,1,7.57,0.0,0.0,7.57,5.08,5.08,2.49
229725,105664,103,2,23.38,0.0,0.0,46.76,10.34,20.68,26.08
229726,105665,100,3,10.53,0.25,7.9,23.69,6.63,19.89,3.8
229727,105665,148,1,48.96,0.0,0.0,48.96,35.24,35.24,13.72
